lat,long,mag
35.6845,-117.5705,0.68
59.8484,-153.4037,1.9
19.38966667,-155.2788333,2.01
32.86560059,-100.93488,2.6
11.6177,141.7854,4.5
36.285,-89.51716667,1.72
65.315,-162.1961,1.4
61.3086,-150.6539,1.1
51.3718,-177.6278,1.8
63.7544,-149.4948,1.1
61.666,-150.2546,1.1
45.41633333,-112.0933333,1.3
38.4293333,-122.6366667,1.7
66.5318,-157.2608,3.3
58.1878,-155.3667,1.3
61.1957,-151.2161,2.3
38.7615,-122.7155,0.18
33.852,-117.4836667,1.47
17.4957,122.4574,4.2
19.173666,-155.4916687,2.44
49.31666667,-120.4428333,1.81
38.7803345,-122.7198334,0.88
63.0222,-150.7616,2.7
63.2407,-150.4868,2.1
58.1938,-154.1761,1.1
60.029,-153.089,-0.41
19.16049957,-155.4863281,1.75
63.9244,-150.1691,1.7
51.568,179.4646,3.3
47.1555,-121.7991667,1.6
38.7796667,-122.7468333,1.59
38.8378334,-122.8106689,0.35
46.02633333,-111.3803333,0.74
38.8376656,-122.8105011,1.09
38.8311653,-122.8563309,0.62
38.7659988,-122.7073364,0.96
36.5831667,-121.1623333,1.41
-45.9569,34.2809,4.2
-29.7851,-177.5111,4.3
44.34116667,-121.4163333,1.37
29.6297,81.5475,5.1
51.85266667,-178.0746667,1.27
36.643,-121.2601667,1.33
38.8253333,-122.7981667,1.44
60.3502,-152.07,1.4
26.025,128.5922,4.4
19.043,-67.152,3.91
38.8359985,-122.8170013,0.79
47.67133333,-120.1333333,0.54
64.7028,-149.6054,0.6
45.358,-121.6838333,0.8
38.8046684,-122.8228302,0.75
55.8104,-155.8715,2.8
58.32466667,-154.8755,-0.32
61.826,-150.9875,1.1
46.004,-112.4661667,1.76
34.9821667,-118.196,1.39
46.16816667,-119.1185,2.03
33.5293333,-116.7283333,0.59
19.38766667,-155.2781667,2.1
53.389,-165.9227,1.8
17.963,-66.954,2.48
38.8616667,-122.4693333,1.23
63.877,-148.6662,0.9
60.1564,-152.4994,1.4
31.69012891,-104.2881659,1.8
38.8328323,-122.8136673,0.22
38.8120003,-122.8291702,0.75
40.8295,-123.4193333,2.16
38.7825,-122.7193333,0.48
38.7806664,-122.7648315,1.06
10.1348,-62.9908,4.6
38.7736664,-122.7685013,0.97
29.5729,81.5302,4.5
61.9708,-149.9449,0.9
62.3502,-149.0817,0.9
58.2335,-155.1575,-0.69
19.4085,-155.2636667,0.52
33.0458333,-114.9555,1.12
54.5386,-161.6025,2.7
61.6045,-151.1435,1.3
38.4886667,-112.8401667,-0.63
-4.2777,143.2467,4.7
54.0336,-165.5207,1.9
31.59729713,-104.200305,1.9
33.644,-116.698,0.06
62.3396,-151.3034,1.4
64.8096,-149.213,0.9
62.8846,-150.71,1.1
37.2878333,-121.6705,1.43
33.2471667,-116.1093333,1.4
58.159,-155.327,-0.79
53.83,-165.4225,3.3
36.779,-96.98933333,1.07
61.6087,-152.1382,1.6
62.9607,-149.4301,1.1
51.85366667,-178.0791667,1.4
61.5106,-150.6951,1.2
57.4956,-155.1368,1.7
33.6876667,-116.7108333,0.52
33.6518333,-116.7176667,0.39
58.6767,-152.4876,2.2
33.6506667,-116.7178333,0.46
51.85983333,-178.0668333,0.98
33.6508333,-116.722,1.52
59.258,-153.777,1.7
62.5588,-148.8383,1
38.7961655,-122.7300034,0.96
60.04433333,-153.079,-0.97
33.6523333,-116.7195,0.84
33.6528333,-116.7185,0.86
38.855,-119.6363,0.4
34.134,-116.9298333,0.79
60.4475,-147.5162,1.6
33.7675,-116.9318333,1.01
17.6765,-66.805,2.74
33.6425,-116.702,0.37
19.17383385,-155.4661713,2.34
52.8594,-161.4982,2.7
33.7676667,-116.9323333,1.24
60.6293,-142.677,1.7
39.6436,-120.0421,0.3
38.8148346,-122.8311691,0.82
62.0512,-149.885,1.2
19.41683333,-155.2663333,1.76
19.41950035,-155.2584991,1.79
58.258,-155.5475,-0.1
36.3525,-97.372,1.03
38.7993317,-122.7486649,0.72
38.7706,37.1214,4.2
60.2096,-153.2661,2.2
53.5415,-166.6741,2
17.93866667,-66.9645,2.19
19.40066667,-155.2741667,0.42
51.851,-178.077,1.66
39.6467,-120.041,0.6
58.1855,-155.279,-0.28
37.6156667,-122.4706667,0.66
34.0738333,-117.2601667,0.8
3.2019,98.5008,4.6
37.0431667,-112.5205,1.43
58.23316667,-155.1703333,-0.41
37.4865,-119.4091667,1.67
59.806,-152.6951,1.8
58.32516667,-154.868,2.2
51.8501,-178.0626,1.9
38.8193333,-122.8228333,-0.22
62.3751,-153.333,1.2
38.7551667,-122.7401667,0.05
58.3268,-154.8683,1.1
59.2193,-153.657,1.7
62.9098,-151.2709,1.2
58.333,-154.8831667,0.07
36.5875,-98.261,1.52
54.4665,-156.7415,3.1
54.5479,-156.8323,3.6
62.0611,-149.5647,2.4
38.8170013,-122.8239975,0.77
60.0435,-153.087,-1.03
54.6548,-157.7331,3
58.32683333,-154.8736667,1.04
58.30516667,-154.865,-0.01
58.33633333,-154.88,-0.14
58.32783333,-154.8751667,0.25
58.3205,-154.8588333,-0.09
37.1158,141.0486,4.3
58.33266667,-154.881,0.41
34.0233333,-117.245,1.24
35.7536667,-121.247,0.83
58.18333333,-155.2736667,-0.71
58.333,-154.8624,2.3
58.324,-154.8705,2.5
57.9025,-156.1396,1.8
61.8883,-149.1402,1.2
53.37883333,-168.15,-0.57
37.7646667,-121.9743333,1.21
33.527,-116.7273333,1.2
19.38199997,-155.0431671,1.81
19.41983333,-155.2638333,0.5
-39.1413,174.8488,4.2
-55.2975,-28.8788,4.4
58.32683333,-154.8761667,0.24
19.17866707,-155.3795013,1.91999996
38.7978333,-122.756,1.64
40.6246667,-124.0165,2.05
53.5448,-167.0662,1.6
58.24966667,-155.0695,-0.59
60.9085,-153.4031,0.9
17.962,-66.8375,2.75
38.8269997,-122.7986679,0.75
35.9586667,-117.9138333,1.37
38.7705002,-122.737999,0.79
33.0905,-116.6123333,0.94
33.183,-115.6413333,1.11
33.1883333,-115.61,1.04
39.3782,-119.9842,0
18.05816667,-66.805,2.22
61.9493,-147.8849,1.6
34.0206667,-117.2343333,1.46
51.8535,-178.0791667,0.97
36.4606,-115.7604,0.6
56.9936,-155.1909,2.3
62.2779,-149.9791,0.9
38.8203316,-122.7948303,0.38
61.4254,-149.3845,1.1
40.4591667,-121.4716667,1.76
56.8836,-158.1974,2.4
33.395,-116.9048333,0.18
62.0105,-149.4612,1.2
19.14983368,-155.4926605,2.04999995
35.9575,-117.914,1.52
55.6794,-149.1175,3.1
38.8068352,-122.8065033,0.47
51.858,-178.0971667,0.99
41.6291,-120.3799,0.5
56.876,-158.1943,1.7
37.3218333,-121.6696667,0.96
19.19233322,-155.477005,1.96000004
40.3615,-121.6096667,1.95
31.60742717,-103.969601,2
53.39283333,-168.1825,-0.06
33.4993333,-116.5636667,0.53
37.5861667,-118.8495,-0.04
53.3665,-168.2821667,1.04
60.6794,-147.4425,1.5
36.8481,-116.1313,0.7
61.6602,-148.0418,1.6
38.7921667,-122.7621667,0.42
39.8015,-120.7279,0.2
31.68254469,-104.4017037,2.4
60.494,-150.4229,1.3
27.8437,55.3701,4.9
37.5995,-118.9153333,-0.07
39.4037,-120.221,0.6
33.535,-116.453,0.75
51.7665,178.4154,2.8
34.3241667,-116.6393333,1.42
63.1443,-151.3592,1
65.4318,-144.3281,1
38.8248333,-122.7885,1.13
18.03533333,-66.79016667,2.3
63.4453,-147.5945,1.1
52.1865,-174.0912,3.2
61.5047,-149.9419,1.2
19.16200066,-155.4903259,1.84000003
60.8044,-150.9258,1.6
52.30266667,-174.1358333,-0.02
51.8505,-178.0733333,1.51
37.5658333,-113.0446667,1.16
38.8274994,-122.8043365,0.38
35.679,-117.5083333,0.94
64.9415,-149.8291,0.6
44.32,-114.8735,2.32
53.46383333,-167.995,-0.52
38.8346672,-122.7948303,0.7
58.22016667,-155.0835,-0.41
19.26633263,-155.3796692,2.06
57.62183333,-156.5173333,0.76
57.1618,-156.0071,3
58.23833333,-155.1676667,-0.74
60.9841,-152.4927,2.3
36.4955,-121.0653333,1.98
37.5588333,-113.0358333,1.04
51.86016667,-178.0785,1.04
31.68098407,-104.4291463,2.4
37.5621667,-113.0381667,1.39
35.793,-96.976,0.85
33.1355,-116.653,1.59
34.0338333,-116.8476667,0.92
57.4392,-157.045,2.2
35.79066667,-96.9745,0.49
19.32966667,-155.1168333,3.15
25.9991,128.5732,4.9
61.5277,-146.5654,1.7
39.4998,-119.1417,2
53.86733333,-166.8015,-0.81
53.862,-166.7944,1.1
61.1402,-151.5912,2.2
26.0768,128.5684,5.3
25.9506,128.5881,4.6
59.4344,-152.584,1.5
59.6629,-152.298,1.6
62.84,-150.6762,1.2
39.1611,-119.6111,-0.4
37.567,-112.9816667,1.46
52.4413,-174.3915,3
38.8125,-122.7841667,0.36
17.98833333,-66.82383333,2.39
53.8609,-166.7581,1.8
62.916,-150.5003,1.2
53.4311,-167.3641,1.8
45.41683333,-112.1046667,0.84
61.4028,-151.1849,1.6
38.7548332,-122.7146683,1.02
50.8721,-175.152,2.3
52.07883333,-176.0163333,1.07
53.8427,-164.1151,2
58.28266667,-155.0003333,-0.85
57.62966667,-156.544,0.89
62.0015,-148.8728,0.9
37.7398333,-113.9475,1.25
37.04,-121.475,0.9
33.0978333,-116.0413333,0.73
39.9705,-120.8138,0.6
61.28,-147.5156,1.2
57.5186,-156.4115,1.6
29.5714,104.6365,4.4
37.5906667,-118.9303333,0.09
61.0459,-140.3519,1
44.6865,-110.4115,0.83
-35.6158,-71.4544,5
19.19666667,-155.5451667,2.33
58.167,-155.3821667,0.11
38.8031667,-122.805,0.86
61.8374,-150.2001,1.2
38.8413315,-122.8238297,0.93
38.8678,-119.6199,0.1
19.03616667,-65.3565,3.24
19.53833333,-155.8121667,3.92
61.0736,-152.2341,1.5
52.07933333,-176.0206667,0.28
51.5259,-176.3273,2
64.9444,-148.5288,0.6
37.1133,-117.5041,0.2
44.7941667,-110.8333333,0.22
35.01433333,-97.65533333,1
36.47616667,-98.62383333,0.72
39.5745,-119.0689,1.3
38.8338318,-122.8183365,0.88
52.29766667,-174.0888333,0.59
37.1537,-117.4817,0
39.9577,-120.0107,0.3
52.07816667,-176.0181667,0.32
44.61266667,-112.1301667,0.79
53.7006,-167.9364,1.9
56.0553,-149.1552,3.5
34.5041667,-116.5135,1.36
35.7123333,-117.5635,0.6
37.5466667,-121.8583333,2.2
37.2101,-117.469,0.9
35.13616667,-97.77233333,1.34
52.0825,-176.0166667,0.45
52.08133333,-176.0165,0.45
-8.6643,118.2815,4.4
60.6904,-152.1761,1.7
60.4141,-147.7707,1.4
37.4793,-116.3655,0.4
38.8165016,-122.7365036,0.28
52.268,-174.3428333,0.68
33.6426667,-116.7055,1.04
41.2696667,-111.7273333,0.89
52.27316667,-174.3486667,1.04
31.65053398,-104.3766578,2.1
63.0067,-150.4763,1.1
46.892,-112.5203333,1.24
52.06483333,-176.0388333,0.18
52.08116667,-176.0145,1.15
52.04966667,-176.0516667,0.1
52.27833333,-174.3066667,0.74
52.27133333,-174.3498333,0.54
33.6423333,-116.7011667,0.25
38.7949982,-122.7763367,0.4
51.90416667,179.5216667,0.92
38.5445,-119.5234,1
28.72833252,-99.44772518,2.3
60.7065,-152.658,-0.42
18.40716667,-67.47316667,2.74
38.8204994,-122.821167,0.57
63.1463,-144.4186,1.6
51.9095,179.5778333,1.26
51.934,179.5941667,0.48
31.67923928,-104.4151327,2.6
59.0617,-151.4952,1.6
55.4052,-159.4232,1.9
61.0002,-146.8235,1.4
19.153,-155.369,4.16
55.44066667,-161.849,0.98
31.60463164,-104.2041208,2.3
36.041,-97.90383333,1.24
33.504,-116.4256667,1
65.4053,-144.6749,1.7
61.7507,-150.0416,1.2
36.03816667,-97.89916667,1.35
38.8313332,-122.8166656,0.7
59.7483,-147.4278,1.6
58.16666667,-155.3143333,0.31
36.0425,-97.89866667,1.39
64.8118,-144.4616,0.9
51.84983333,-178.08,1.4
54.6664,-163.6307,2
-58.3308,-23.7216,5.1
38.8468323,-122.8188324,0.71
38.7586667,-122.7018333,0.41
52.9329,-162.3316,2.9
61.0078,-140.3379,1.7
61.0093,-140.3363,0.9
11.7508,-86.457,4.1
61.0286,-147.2195,1.3
62.9062,-151.2291,1
46.846,-121.754,0.26
51.86566667,-178.0988333,0.59
31.6737583,-104.3370253,2.2
58.28633333,-154.9805,-0.35
61.2358,-149.9181,1.5
60.3901,-151.0397,1.3
61.2811,-147.6485,1.4
61.0347,-145.8654,1.3
60.5956,-141.934,1.2
44.79933333,-122.6765,1.8
58.3535,-154.941,-0.05
38.815,-122.8253333,0.39
38.8144989,-122.824501,0.75
35.7011667,-117.5131667,0.98
62.5713,-152.109,1.5
35.0453333,-117.6636667,1.68
61.4992,-152.2419,1.5
31.61746472,-104.2112032,2
34.1215,-117.4668333,1.21
38.793499,-122.7631683,1.04
57.4337,-155.5983,1.4
38.8370018,-122.7921677,0.92
-20.9998,-178.9814,4
36.9691667,-121.6076667,0.4
59.7319,-152.8203,1.3
31.51492371,-104.0073513,2.1
61.0099,-140.344,1.6
64.5696,-149.0759,0.9
54.9047,-160.7564,1.8
56.2669,-156.5434,2.5
58.19183333,-155.2565,0.01
44.4781,148.1011,4.3
30.68756104,-98.32495713,2.4
34.644,-96.15016667,1.41
62.4759,-149.6762,1.1
44.7948333,-110.8256667,1.05
62.9808,-150.8098,1.2
33.7538333,-117.1068333,1.05
39.1982,-120.362,0.3
61.165,-147.215,1
19.3295002,-155.1965027,1.85
19.3315,-155.1986667,2.04
60.01483333,-153.0993333,-0.72
39.3845,-120.4405,1
58.20166667,-155.1355,-0.31
34.42566667,-97.0735,1.26
44.66366667,-114.3741667,2.09
34.3892,45.2965,4.2
61.2778,-151.2704,0.9
19.41349983,-155.2611694,1.85
44.4578333,-110.6108333,1.29
54.9836,-162.3464,1.7
52.3637,159.3916,4.4
38.8370018,-122.793335,0.88
60.0615,-153.0615,-0.65
38.8344994,-122.7890015,0.97
-0.7335,98.591,5.1
19.38599968,-155.0551605,1.87
60.05116667,-153.0891667,-0.9
33.8213333,-117.4788333,1.27
43.7645,-110.3306667,2.36
52.7944,-162.346,2.6
31.18724993,-103.281762,1.9
35.09333333,-97.82183333,1.07
19.48866667,-155.4753333,2.17
54.1163,-163.8939,2.1
51.85433333,-178.0823333,0.95
44.6943,-114.3893,3.4
44.6701,-114.3853,3.2
63.259,-150.475,1.9
36.4294,26.3125,5.1
38.8069992,-122.8253326,0.47
58.17683333,-155.281,-0.56
61.3231,-140.6105,0.9
38.8173333,-122.8175,0.95
46.1035,151.2754,4.1
19.39883423,-155.2871704,1.77
38.840332,-122.8771667,0.78
57.8095,-153.8856,1.4
39.43,-119.7178,1
38.8679,-119.6246,1.2
38.8111649,-122.7713318,0.42
39.8125,-120.7377,0.7
49.3647,155.5921,4.6
33.949,-116.9343333,1.29
38.8335,-122.8191667,-0.26
19.4035,-155.2893333,1.82
37.9761667,-122.4633333,1.79
58.17566667,-155.2858333,0.21
55.4169,-159.9815,1.8
26.5331,128.9934,4.4
37.3939,-117.0807,1.3
66.2332,-149.7567,2.4
-23.8408,-179.7663,4.2
65.3861,-144.6654,1
60.02066667,-153.0498333,-1.37
37.6008333,-118.8026667,0.37
38.8775,-119.64,0.9
48.15933333,-121.6655,0.89
35.0571667,-118.3395,1.32
56.9056,-158.2609,1.7
34.5255,-97.2785,1.75
60.7755,-150.7909,1.2
57.4793,-155.8508,1.9
34.0365,-116.839,1.15
33.517,-116.4538333,0.59
19.40066667,-155.2878333,0.21
38.8131676,-122.7955017,1.08
46.87033333,-121.75,-0.08
19.1578331,-155.4841614,1.88
45.9405,-111.4556667,1.57
54.1215,-165.967,0.72
-16.3208,67.1177,4.5
36.5521667,-121.09,1.4
54.12516667,-165.9638333,0.51
52.2755,-170.3966,3.2
54.12216667,-165.9683333,0.11
19.36366667,-155.2921667,0.94
58.1805,-155.356,0.29
19.335,-155.2888333,0.55
19.40116692,-155.3253326,1.92
60.0145,-153.1185,-1.08
33.0381667,-116.3971667,0.96
19.33300018,-155.1183319,1.76
60.2551,-147.2567,1.8
60.022,-153.0913333,-1.03
19.16783333,-155.4646606,1.94000006
54.9741,-158.7022,2.1
57.6243,-155.9034,1.3
39.2016667,-111.978,1.33
36.22116667,-95.88733333,1.32
35.7606667,-117.5968333,0.93
58.6389,-154.3095,1.2
38.8079987,-122.8266678,0.92
19.487,-155.4625,1.08
59.408,-152.5043,2.1
19.41266632,-155.2818298,1.76
45.7835,151.5984,5.1
19.40283394,-155.2875061,1.73
38.0104,36.4372,4.3
-15.2472,-173.1324,4.5
58.18316667,-155.3018333,-0.33
61.4274,-150.9652,1.4
-6.5822,155.4461,4.3
33.5388333,-116.4308333,0.56
58.6674,-153.9146,1.5
34.606,-116.2955,1.75
44.6033333,-110.7263333,0.73
44.6161667,-110.7235,0.79
19.4975,-155.4701667,1.57
19.4915,-155.4641667,2.94
19.12050056,-155.4089966,3.2
34.2055,-116.8256667,1.25
35.7765,-117.59,1.08
19.49866667,-155.4671667,1.96
38.7795,-122.7553333,0.65
57.7752,-155.5515,2
59.9953,-140.2681,1.8
19.417,-155.3138333,0.61
31.64359258,-104.3841311,3
53.794,-167.0531667,-0.08
19.49383333,-155.4915,2.67
33.0498333,-116.438,0.91
39.5789,-120.048,0.5
58.16766667,-155.3836667,0.05
33.5128333,-116.4528333,0.88
19.49266667,-155.474,1.37
19.2246666,-155.375,2.13000011
47.7205,-122.6943333,1.38
59.5607,-152.8563,2
19.49066667,-155.4678333,2.98
54.943,-162.2475,-0.14
31.68116599,-104.4016912,1.9
54.9714,-162.2839,2
19.43216667,-155.591,1.79
63.188,-151.2784,1.5
58.24533333,-155.0738333,0.29
31.60573533,-103.9595075,2.3
46.85433333,-121.8018333,0.16
-26.609,-70.9392,4.2
36.5601667,-121.1093333,1.16
61.1741,-146.9458,1.7
63.1144,-150.8398,1.4
60.3292,-152.2805,1.7
51.84616667,-178.047,0.96
18.48233333,-67.9055,3.4
62.7522,-150.9185,1.2
54.9731,-162.3083,1.5
37.2064,-117.3191,0.2
36.6923,-116.3086,-0.1
54.6507,-159.765,3
-15.4242,167.545,4.6
61.7328,-146.6073,1.8
37.0026667,-121.4618333,2.17
19.25816727,-155.3831635,1.98000002
38.8378334,-122.8361664,0.46
35.7786667,-117.5888333,0.99
19.4058342,-155.2716675,1.82000005
61.5326,-146.5226,1.2
63.3767,-150.6753,1.1
19.24950027,-155.4531708,1.88999999
65.5102,-144.7822,2
61.0719,-151.9979,1.4
-15.1139,-172.8111,4.9
65.4395,-144.7425,0.9
58.18633333,-155.3021667,-0.41
63.2701,-150.5621,1.5
58.18683333,-155.3031667,0.38
39.2647,-120.1206,0.1
58.18666667,-155.3053333,0.33
35.795,-96.97216667,1.13
58.26933333,-155.0263333,-0.25
46.19483333,-122.187,0.48
19.1345005,-155.3906708,2.38
46.192,-122.1918333,0.7
-14.957,166.6452,4.8
35.7013333,-117.5183333,0.53
45.66666667,-122.7213333,1.12
56.854,-158.0445,1.24
19.284,-155.2318333,0.65
61.4014,-147.0911,1.1
33.7048333,-116.7606667,0.73
38.827,-122.855,1.3
44.0668333,-110.7605,0.49
64.5447,-146.5267,0.7
58.19016667,-155.281,-0.2
58.6839,-152.8545,2.1
60.01466667,-153.0496667,-0.88
19.42233333,-155.2183333,0.61
39.1966667,-111.991,1.86
60.7647,-139.7316,1.1
39.9261667,-123.5705,2.1
33.9766667,-116.7043333,0.7
33.3561667,-116.355,0.79
62.1606,-149.6018,1.6
38.7779,-118.6643,1
39.2477,-119.6201,0.8
61.3977,-151.9119,0.7
33.8281667,-116.9745,0.33
38.1763,-117.7971,1.5
19.25083351,-155.4015045,1.99000001
33.182,-115.6081667,1.56
64.6466,-152.4724,3.5
64.6715,-152.4726,3.5
33.181,-115.6055,1.99
39.3622,-120.0185,0.6
17.95883333,-67.00783333,2.23
60.537,-147.6373,1.5
60.4524,-139.0915,1.5
19.49716667,-155.4706667,1.89
63.1189,-150.4884,1.4
38.7903328,-122.7796631,0.97
19.23466682,-155.3958282,1.78
19.49433333,-155.4636667,2.5
61.2467,-147.1259,1.1
38.8395004,-122.8243332,0.72
33.1816667,-115.6131667,1.91
19.41049957,-155.2619934,1.83
31.68527495,-104.4733347,1.9
33.1871667,-115.6103333,1.49
67.3401,-156.0797,0.9
33.1703333,-115.6933333,1.96
33.1883333,-115.6048333,1.34
51.8724,-178.0987,2
62.2643,-149.7489,1
47.7905,-122.8538333,1.58
58.17683333,-155.2803333,-0.09
52.0312,-179.6196,2.8
31.67386183,-104.3940886,1.7
37.2868333,-121.6576667,3.1
31.68417943,-104.3976805,2.5
52.26833333,-174.4628333,1.27
38.8303337,-122.8180008,0.76
68.8428,-143.3501,0.9
31.6789379,-104.390904,2.1
31.68215487,-104.3909326,3.2
31.67585106,-104.4062191,2.8
37.1883,-117.33,0.3
40.3248,-120.006,0.9
19.40183258,-155.3326721,1.81
65.6169,-145.0524,1.1
19.41433333,-155.3233333,1.77
58.18066667,-155.32,-0.52
33.3751667,-116.3995,0.52
51.85466667,-178.0851667,1.59
55.878,-149.281,2.9
58.18583333,-155.274,-0.11
38.8320007,-122.8164978,0.61
58.1575,-151.4547,2.9
34.0288333,-116.8456667,3.56
61.6389,-147.0586,1.9
19.19866753,-155.3853302,2.29
38.8310013,-122.8103333,0.78
46.9035,-121.9583333,0.12
19.28116608,-155.3438263,1.8
61.4426,-147.5364,1.4
61.2512,-140.7277,1
4.4992,95.1465,4.6
51.813,-172.73,3
51.2952,-176.2491,2.5
36.7423333,-121.4226667,1.08
58.1012,-154.5956,1.5
69.1053,-144.515,0.9
58.1775,-155.353,1.2
36.7138,-116.307,-0.3
63.5184,-150.844,1
-27.8922,-66.7192,4.6
53.2873,-167.8501,1.7
37.2935,-121.6703333,1.15
60.5312,-150.2571,2.3
18.5935,-65.031,2.91
51.858,-178.0843333,0.85
38.8368333,-122.7983333,0.36
33.895,-117.7295,0.91
19.41066667,-155.2748333,1.93
57.0142,-158.295,1.9
36.4586,-115.7304,1.2
60.6284,-151.5328,1.5
56.9031,-158.0835,2.2
51.85183333,-178.1003333,2.44
51.8888,-178.0779,2.4
35.6498333,-117.5416667,1.11
51.8578,-178.0886,1.7
37.6358333,-119.0353333,0.49
37.6363333,-119.037,0.4
33.171,-116.5303333,1.03
33.1685,-116.521,0.85
37.6346667,-119.037,0.29
37.2358,-117.1071,0.1
51.4713,-175.9955,2.5
62.0526,-150.4323,1.2
44.7275,-111.1015,0.62
37.8797,36.3949,4.2
37.3498,-117.0914,1
39.0656667,-123.0581667,1.27
39.0565,-123.0636667,2.42
38.7926667,-122.7481667,1.32
37.0051667,-113.915,1.68
60.4627,-150.9533,1.3
57.0072,-156.3977,2.1
34.68216667,-96.126,1.11
63.1928,-151.8624,1.4
60.976,-150.7909,1.2
53.5771,-165.1078,2
13.9523,145.1541,4.4
38.7775,-122.7153333,0.75
61.1618,-139.9735,1
58.1751,-155.3804,2
62.7917,-144.2936,1.1
19.42716667,-155.5868333,1.61
51.3726,-178.7132,2.1
58.23416667,-155.1521667,-0.84
57.8328,-154.2017,1.8
61.9801,-148.5922,1.2
53.38483333,-168.2255,0.79
53.37716667,-168.2223333,0.44
46.85533333,-121.7551667,0.69
19.40966667,-155.3241667,1.96
63.228,-150.5361,1.2
51.86133333,-178.0855,0.31
51.86016667,-178.0856667,0.96
38.7910004,-122.748497,0.78
65.3824,-144.6089,0.8
63.0245,-149.6999,1.1
31.17091515,-103.2729753,1.6
45.0405,-111.7915,1.13
19.41616631,-155.2039948,1.87
0.7219,-78.0011,4.7
44.793,-110.8338333,0.95
58.1805,-155.2778333,-0.08
19.24833298,-155.3991699,2.54
34.0083333,-116.8335,1.26
4.7519,95.456,4.9
52.3005,-174.1295,0.06
52.30583333,-174.0893333,0.51
38.8356667,-122.788002,0.71
38.7789993,-122.7561646,1
34.4108333,-118.3958333,1.75
53.86366667,-166.5436667,-0.14
34.6945,-96.1585,1.03
19.24099922,-155.3983307,2.38
60.2758,-150.7576,1.5
62.9828,-150.7963,1.1
46.74466667,-112.7881667,1.02
53.1937,-165.9801,2
63.0381,-152.919,1.8
62.5058,-149.3367,1.1
62.9217,-151.0987,1.4
52.6108,-166.9497,3.2
44.7808333,-110.845,0.46
44.7763333,-110.8536667,0.03
37.6353333,-119.0341667,0.54
39.0945,-124.1813333,2.41
33.7113333,-116.7618333,0.58
62.4697,-149.1349,0.9
33.7691667,-116.9321667,0.66
38.8336667,-122.8075,1.35
38.8283333,-122.8541667,0.43
65.3665,-162.7604,1.1
57.6589,-155.53,1.8
36.2938333,-120.8718333,1.16
-6.6265,155.5698,4.8
36.12533333,-97.67883333,1.46
38.7931671,-122.7836685,0.26
65.4291,-148.0421,0.8
37.386,-117.0803,1.2
61.6074,-150.9749,1.3
60.0185,-153.0853333,-0.83
35.14716667,-97.77316667,1.17
62.9268,-151.2381,1.3
60.02633333,-153.0886667,-0.73
17.9375,-66.8305,2.29
17.93516667,-66.83166667,2.32
52.3114,-169.9784,3.5
62.4453,-150.6173,1.1
38.8251648,-122.8533325,0.86
45.89283333,-111.2493333,0.66
18.1571,-68.7246,3.61
60.1165,-151.2022,1.9
51.3793,-175.7851,2.1
38.831501,-122.81633,0.72
-4.3875,144.4054,4.5
38.8139992,-122.8170013,0.89
-9.0508,67.2739,5.7
64.0547,-147.6518,1.6
31.68807144,-104.2862654,2.1
60.888,-138.3129,1.1
35.5903333,-117.5401667,0.94
51.5142,-178.1233,2.4
31.70863212,-104.484873,2.9
63.3441,-149.3841,1.1
19.15966606,-155.3708344,1.85000002
53.9819,-164.6388,2.5
35.0455,-117.6618333,1.51
